#date+time,013-wtp
"05-15-2020 2100",NA
"05-15-2020 2200",NA
"05-15-2020 2300",NA
"05-16-2020 0000",NA
"05-16-2020 0100",NA
"05-16-2020 0200",NA
"05-16-2020 0300",NA
"05-16-2020 0400",NA
"05-16-2020 0500",NA
"05-16-2020 0600",NA
"05-16-2020 0700",NA
"05-16-2020 0800",NA
"05-16-2020 0900",NA
"05-16-2020 1000",NA
"05-16-2020 1100",NA
"05-16-2020 1200",NA
"05-16-2020 1300",NA
"05-16-2020 1400",NA
"05-16-2020 1500",NA
"05-16-2020 1600",NA
"05-16-2020 1700",NA
"05-16-2020 1800",NA
"05-16-2020 1900",NA
"05-16-2020 2000",NA
"05-16-2020 2100",NA
"05-16-2020 2200",NA
"05-16-2020 2300",NA
"05-17-2020 0000",NA
"05-17-2020 0100",NA
"05-17-2020 0200",NA
"05-17-2020 0300",NA
"05-17-2020 0400",NA
"05-17-2020 0500",NA
"05-17-2020 0600",NA
"05-17-2020 0700",NA
"05-17-2020 0800",NA
"05-17-2020 0900",NA
"05-17-2020 1000",NA
"05-17-2020 1100",NA
"05-17-2020 1200",NA
"05-17-2020 1300",NA
"05-17-2020 1400",NA
"05-17-2020 1500",NA
"05-17-2020 1600",NA
"05-17-2020 1700",NA
"05-17-2020 1800",NA
"05-17-2020 1900",NA
"05-17-2020 2000",NA
"05-17-2020 2100",NA
"05-17-2020 2200",NA
"05-17-2020 2300",NA
"05-18-2020 0000",NA
"05-18-2020 0100",NA
"05-18-2020 0200",NA
"05-18-2020 0300",NA
"05-18-2020 0400",NA
"05-18-2020 0500",NA
"05-18-2020 0600",NA
"05-18-2020 0700",NA
"05-18-2020 0800",NA
"05-18-2020 0900",NA
"05-18-2020 1000",NA
"05-18-2020 1100",NA
"05-18-2020 1200",NA
"05-18-2020 1300",NA
"05-18-2020 1400",NA
"05-18-2020 1500",NA
"05-18-2020 1600",NA
"05-18-2020 1700",NA
"05-18-2020 1800",NA
"05-18-2020 1900",NA
"05-18-2020 2000",NA
"05-18-2020 2100",NA
"05-18-2020 2200",NA
"05-18-2020 2300",NA
"05-19-2020 0000",NA
"05-19-2020 0100",NA
"05-19-2020 0200",NA
"05-19-2020 0300",NA
"05-19-2020 0400",NA
"05-19-2020 0500",NA
"05-19-2020 0600",NA
"05-19-2020 0700",NA
"05-19-2020 0800",NA
"05-19-2020 0900",NA
"05-19-2020 1000",NA
"05-19-2020 1100",NA
"05-19-2020 1200",NA
"05-19-2020 1300",NA
"05-19-2020 1400",NA
"05-19-2020 1500",NA
"05-19-2020 1600",NA
"05-19-2020 1700",NA
"05-19-2020 1800",NA
"05-19-2020 1900",NA
"05-19-2020 2000",NA
"05-19-2020 2100",NA
"05-19-2020 2200",NA
"05-19-2020 2300",NA
"05-20-2020 0000",NA
"05-20-2020 0100",NA
"05-20-2020 0200",NA
"05-20-2020 0300",NA
"05-20-2020 0400",NA
"05-20-2020 0500",NA
"05-20-2020 0600",NA
"05-20-2020 0700",NA
"05-20-2020 0800",NA
"05-20-2020 0900",NA
"05-20-2020 1000",NA
"05-20-2020 1100",NA
"05-20-2020 1200",NA
"05-20-2020 1300",NA
"05-20-2020 1400",NA
"05-20-2020 1500",NA
"05-20-2020 1600",NA
"05-20-2020 1700",NA
"05-20-2020 1800",NA
"05-20-2020 1900",NA
"05-20-2020 2000",NA
"05-20-2020 2100",NA
"05-20-2020 2200",NA
"05-20-2020 2300",NA
"05-21-2020 0000",NA
"05-21-2020 0100",NA
"05-21-2020 0200",NA
"05-21-2020 0300",NA
"05-21-2020 0400",NA
"05-21-2020 0500",NA
"05-21-2020 0600",NA
"05-21-2020 0700",NA
"05-21-2020 0800",NA
"05-21-2020 0900",NA
"05-21-2020 1000",NA
"05-21-2020 1100",NA
"05-21-2020 1200",NA
"05-21-2020 1300",NA
"05-21-2020 1400",NA
"05-21-2020 1500",NA
"05-21-2020 1600",NA
"05-21-2020 1700",NA
"05-21-2020 1800",NA
"05-21-2020 1900",NA
"05-21-2020 2000",NA
"05-21-2020 2100",NA
"05-21-2020 2200",NA
"05-21-2020 2300",NA
"05-22-2020 0000",NA
"05-22-2020 0100",NA
"05-22-2020 0200",NA
"05-22-2020 0300",NA
"05-22-2020 0400",NA
"05-22-2020 0500",NA
"05-22-2020 0600",NA
"05-22-2020 0700",NA
"05-22-2020 0800",NA
"05-22-2020 0900",NA
"05-22-2020 1000",NA
"05-22-2020 1100",NA
"05-22-2020 1200",NA
"05-22-2020 1300",NA
"05-22-2020 1400",NA
"05-22-2020 1500",NA
"05-22-2020 1600",NA
"05-22-2020 1700",NA
"05-22-2020 1800",NA
"05-22-2020 1900",NA
"05-22-2020 2000",NA
"05-22-2020 2100",NA
"05-22-2020 2200",NA
"05-22-2020 2300",NA
"05-23-2020 0000",NA
"05-23-2020 0100",NA
"05-23-2020 0200",NA
"05-23-2020 0300",NA
"05-23-2020 0400",NA
"05-23-2020 0500",NA
"05-23-2020 0600",NA
"05-23-2020 0700",NA
"05-23-2020 0800",NA
"05-23-2020 0900",NA
"05-23-2020 1000",NA
"05-23-2020 1100",NA
"05-23-2020 1200",NA
"05-23-2020 1300",NA
"05-23-2020 1400",NA
"05-23-2020 1500",NA
"05-23-2020 1600",NA
"05-23-2020 1700",NA
"05-23-2020 1800",NA
"05-23-2020 1900",NA
"05-23-2020 2000",NA
"05-23-2020 2100",NA
"05-23-2020 2200",NA
"05-23-2020 2300",NA
"05-24-2020 0000",NA
"05-24-2020 0100",NA
"05-24-2020 0200",NA
"05-24-2020 0300",NA
"05-24-2020 0400",NA
"05-24-2020 0500",NA
"05-24-2020 0600",NA
"05-24-2020 0700",NA
"05-24-2020 0800",NA
"05-24-2020 0900",NA
"05-24-2020 1000",NA
"05-24-2020 1100",NA
"05-24-2020 1200",NA
"05-24-2020 1300",NA
"05-24-2020 1400",NA
"05-24-2020 1500",NA
"05-24-2020 1600",NA
"05-24-2020 1700",NA
"05-24-2020 1800",NA
"05-24-2020 1900",NA
"05-24-2020 2000",NA
"05-24-2020 2100",NA
"05-24-2020 2200",NA
"05-24-2020 2300",NA
"05-25-2020 0000",NA
"05-25-2020 0100",NA
"05-25-2020 0200",NA
"05-25-2020 0300",NA
"05-25-2020 0400",NA
"05-25-2020 0500",NA
"05-25-2020 0600",NA
"05-25-2020 0700",NA
"05-25-2020 0800",NA
"05-25-2020 0900",NA
"05-25-2020 1000",NA
"05-25-2020 1100",NA
"05-25-2020 1200",NA
"05-25-2020 1300",NA
"05-25-2020 1400",NA
"05-25-2020 1500",NA
"05-25-2020 1600",NA
"05-25-2020 1700",NA
"05-25-2020 1800",NA
"05-25-2020 1900",NA
"05-25-2020 2000",NA
"05-25-2020 2100",NA
"05-25-2020 2200",NA
"05-25-2020 2300",NA
"05-26-2020 0000",NA
"05-26-2020 0100",NA
"05-26-2020 0200",NA
"05-26-2020 0300",NA
"05-26-2020 0400",NA
"05-26-2020 0500",NA
"05-26-2020 0600",NA
"05-26-2020 0700",NA
"05-26-2020 0800",NA
"05-26-2020 0900",NA
"05-26-2020 1000",NA
"05-26-2020 1100",NA
"05-26-2020 1200",NA
"05-26-2020 1300",NA
"05-26-2020 1400",NA
"05-26-2020 1500",NA
"05-26-2020 1600",NA
"05-26-2020 1700",NA
"05-26-2020 1800",NA
"05-26-2020 1900",NA
"05-26-2020 2000",NA
"05-26-2020 2100",NA
"05-26-2020 2200",NA
"05-26-2020 2300",NA
"05-27-2020 0000",NA
"05-27-2020 0100",NA
"05-27-2020 0200",NA
"05-27-2020 0300",NA
"05-27-2020 0400",NA
"05-27-2020 0500",NA
"05-27-2020 0600",NA
"05-27-2020 0700",NA
"05-27-2020 0800",NA
"05-27-2020 0900",NA
"05-27-2020 1000",NA
"05-27-2020 1100",NA
"05-27-2020 1200",NA
"05-27-2020 1300",NA
"05-27-2020 1400",NA
"05-27-2020 1500",NA
"05-27-2020 1600",NA
"05-27-2020 1700",NA
"05-27-2020 1800",NA
"05-27-2020 1900",NA
"05-27-2020 2000",NA
"05-27-2020 2100",NA
"05-27-2020 2200",NA
"05-27-2020 2300",NA
"05-28-2020 0000",NA
"05-28-2020 0100",NA
"05-28-2020 0200",NA
"05-28-2020 0300",NA
"05-28-2020 0400",NA
"05-28-2020 0500",NA
"05-28-2020 0600",NA
"05-28-2020 0700",NA
"05-28-2020 0800",NA
"05-28-2020 0900",NA
"05-28-2020 1000",NA
"05-28-2020 1100",NA
"05-28-2020 1200",NA
"05-28-2020 1300",NA
"05-28-2020 1400",NA
"05-28-2020 1500",NA
"05-28-2020 1600",NA
"05-28-2020 1700",NA
"05-28-2020 1800",NA
"05-28-2020 1900",NA
"05-28-2020 2000",NA
"05-28-2020 2100",NA
"05-28-2020 2200",NA
"05-28-2020 2300",NA
"05-29-2020 0000",NA
"05-29-2020 0100",NA
"05-29-2020 0200",NA
"05-29-2020 0300",NA
"05-29-2020 0400",NA
"05-29-2020 0500",NA
"05-29-2020 0600",NA
"05-29-2020 0700",NA
"05-29-2020 0800",NA
"05-29-2020 0900",NA
"05-29-2020 1000",NA
"05-29-2020 1100",NA
"05-29-2020 1200",NA
"05-29-2020 1300",NA
"05-29-2020 1400",NA
"05-29-2020 1500",NA
"05-29-2020 1600",NA
"05-29-2020 1700",NA
"05-29-2020 1800",NA
"05-29-2020 1900",NA
"05-29-2020 2000",NA
"05-29-2020 2100",NA
"05-29-2020 2200",NA
"05-29-2020 2300",NA
"05-30-2020 0000",NA
"05-30-2020 0100",NA
"05-30-2020 0200",NA
"05-30-2020 0300",NA
"05-30-2020 0400",NA
"05-30-2020 0500",NA
"05-30-2020 0600",NA
"05-30-2020 0700",NA
"05-30-2020 0800",NA
"05-30-2020 0900",NA
"05-30-2020 1000",NA
"05-30-2020 1100",NA
"05-30-2020 1200",NA
"05-30-2020 1300",NA
"05-30-2020 1400",NA
"05-30-2020 1500",NA
"05-30-2020 1600",NA
"05-30-2020 1700",NA
"05-30-2020 1800",NA
"05-30-2020 1900",NA
"05-30-2020 2000",NA
"05-30-2020 2100",NA
"05-30-2020 2200",NA
"05-30-2020 2300",NA
"05-31-2020 0000",NA
"05-31-2020 0100",NA
"05-31-2020 0200",NA
"05-31-2020 0300",NA
"05-31-2020 0400",NA
"05-31-2020 0500",NA
"05-31-2020 0600",NA
"05-31-2020 0700",NA
"05-31-2020 0800",NA
"05-31-2020 0900",NA
"05-31-2020 1000",NA
"05-31-2020 1100",NA
"05-31-2020 1200",NA
"05-31-2020 1300",NA
"05-31-2020 1400",NA
"05-31-2020 1500",NA
"05-31-2020 1600",NA
"05-31-2020 1700",NA
"05-31-2020 1800",NA
"05-31-2020 1900",NA
"05-31-2020 2000",NA
"05-31-2020 2100",NA
"05-31-2020 2200",NA
"05-31-2020 2300",NA
"06-01-2020 0000",NA
"06-01-2020 0100",NA
"06-01-2020 0200",NA
"06-01-2020 0300",NA
"06-01-2020 0400",NA
"06-01-2020 0500",NA
"06-01-2020 0600",NA
"06-01-2020 0700",NA
"06-01-2020 0800",NA
"06-01-2020 0900",NA
"06-01-2020 1000",NA
"06-01-2020 1100",NA
"06-01-2020 1200",NA
"06-01-2020 1300",NA
"06-01-2020 1400",NA
"06-01-2020 1500",NA
"06-01-2020 1600",NA
"06-01-2020 1700",NA
"06-01-2020 1800",NA
"06-01-2020 1900",NA
"06-01-2020 2000",NA
"06-01-2020 2100",NA
"06-01-2020 2200",NA
"06-01-2020 2300",NA
"06-02-2020 0000",NA
"06-02-2020 0100",NA
"06-02-2020 0200",NA
"06-02-2020 0300",NA
"06-02-2020 0400",NA
"06-02-2020 0500",NA
"06-02-2020 0600",NA
"06-02-2020 0700",NA
"06-02-2020 0800",NA
"06-02-2020 0900",NA
"06-02-2020 1000",NA
"06-02-2020 1100",NA
"06-02-2020 1200",NA
"06-02-2020 1300",NA
"06-02-2020 1400",NA
"06-02-2020 1500",NA
"06-02-2020 1600",NA
"06-02-2020 1700",NA
"06-02-2020 1800",NA
"06-02-2020 1900",NA
"06-02-2020 2000",NA
"06-02-2020 2100",NA
"06-02-2020 2200",NA
"06-02-2020 2300",NA
"06-03-2020 0000",NA
"06-03-2020 0100",NA
"06-03-2020 0200",NA
"06-03-2020 0300",NA
"06-03-2020 0400",NA
"06-03-2020 0500",NA
"06-03-2020 0600",NA
"06-03-2020 0700",NA
"06-03-2020 0800",NA
"06-03-2020 0900",NA
"06-03-2020 1000",NA
"06-03-2020 1100",NA
"06-03-2020 1200",NA
"06-03-2020 1300",NA
"06-03-2020 1400",NA
"06-03-2020 1500",NA
"06-03-2020 1600",NA
"06-03-2020 1700",NA
"06-03-2020 1800",NA
"06-03-2020 1900",NA
"06-03-2020 2000",NA
"06-03-2020 2100",NA
"06-03-2020 2200",NA
"06-03-2020 2300",NA
"06-04-2020 0000",NA
"06-04-2020 0100",NA
"06-04-2020 0200",NA
"06-04-2020 0300",NA
"06-04-2020 0400",NA
"06-04-2020 0500",NA
"06-04-2020 0600",NA
"06-04-2020 0700",NA
"06-04-2020 0800",NA
"06-04-2020 0900",NA
"06-04-2020 1000",NA
"06-04-2020 1100",NA
"06-04-2020 1200",NA
"06-04-2020 1300",NA
"06-04-2020 1400",NA
"06-04-2020 1500",NA
"06-04-2020 1600",NA
"06-04-2020 1700",NA
"06-04-2020 1800",NA
"06-04-2020 1900",NA
"06-04-2020 2000",NA
"06-04-2020 2100",NA
"06-04-2020 2200",NA
"06-04-2020 2300",NA
"06-05-2020 0000",NA
"06-05-2020 0100",NA
"06-05-2020 0200",NA
"06-05-2020 0300",NA
"06-05-2020 0400",NA
"06-05-2020 0500",NA
"06-05-2020 0600",NA
"06-05-2020 0700",NA
"06-05-2020 0800",NA
"06-05-2020 0900",NA
"06-05-2020 1000",NA
"06-05-2020 1100",NA
"06-05-2020 1200",NA
"06-05-2020 1300",NA
"06-05-2020 1400",NA
"06-05-2020 1500",NA
"06-05-2020 1600",NA
"06-05-2020 1700",NA
"06-05-2020 1800",NA
"06-05-2020 1900",NA
"06-05-2020 2000",NA
"06-05-2020 2100",NA
"06-05-2020 2200",NA
"06-05-2020 2300",NA
"06-06-2020 0000",NA
"06-06-2020 0100",NA
"06-06-2020 0200",NA
"06-06-2020 0300",NA
"06-06-2020 0400",NA
"06-06-2020 0500",NA
"06-06-2020 0600",NA
"06-06-2020 0700",NA
"06-06-2020 0800",NA
"06-06-2020 0900",NA
"06-06-2020 1000",NA
"06-06-2020 1100",NA
"06-06-2020 1200",NA
"06-06-2020 1300",NA
"06-06-2020 1400",NA
"06-06-2020 1500",NA
"06-06-2020 1600",NA
"06-06-2020 1700",NA
"06-06-2020 1800",NA
"06-06-2020 1900",NA
"06-06-2020 2000",NA
"06-06-2020 2100",NA
"06-06-2020 2200",NA
"06-06-2020 2300",NA
"06-07-2020 0000",NA
"06-07-2020 0100",NA
"06-07-2020 0200",NA
"06-07-2020 0300",NA
"06-07-2020 0400",NA
"06-07-2020 0500",NA
"06-07-2020 0600",NA
"06-07-2020 0700",NA
"06-07-2020 0800",NA
"06-07-2020 0900",NA
"06-07-2020 1000",NA
"06-07-2020 1100",NA
"06-07-2020 1200",NA
"06-07-2020 1300",NA
"06-07-2020 1400",NA
"06-07-2020 1500",NA
"06-07-2020 1600",NA
"06-07-2020 1700",NA
"06-07-2020 1800",NA
"06-07-2020 1900",NA
"06-07-2020 2000",NA
"06-07-2020 2100",NA
"06-07-2020 2200",NA
"06-07-2020 2300",NA
"06-08-2020 0000",NA
"06-08-2020 0100",NA
"06-08-2020 0200",NA
"06-08-2020 0300",NA
"06-08-2020 0400",NA
"06-08-2020 0500",NA
"06-08-2020 0600",NA
"06-08-2020 0700",NA
"06-08-2020 0800",NA
"06-08-2020 0900",NA
"06-08-2020 1000",NA
"06-08-2020 1100",NA
"06-08-2020 1200",NA
"06-08-2020 1300",NA
"06-08-2020 1400",NA
"06-08-2020 1500",NA
"06-08-2020 1600",NA
"06-08-2020 1700",NA
"06-08-2020 1800",NA
"06-08-2020 1900",NA
"06-08-2020 2000",NA
"06-08-2020 2100",NA
"06-08-2020 2200",NA
"06-08-2020 2300",NA
"06-09-2020 0000",NA
"06-09-2020 0100",NA
"06-09-2020 0200",NA
"06-09-2020 0300",NA
"06-09-2020 0400",NA
"06-09-2020 0500",NA
"06-09-2020 0600",NA
"06-09-2020 0700",NA
"06-09-2020 0800",NA
"06-09-2020 0900",NA
"06-09-2020 1000",NA
"06-09-2020 1100",NA
"06-09-2020 1200",NA
"06-09-2020 1300",NA
"06-09-2020 1400",NA
"06-09-2020 1500",NA
"06-09-2020 1600",NA
"06-09-2020 1700",NA
"06-09-2020 1800",NA
"06-09-2020 1900",NA
"06-09-2020 2000",NA
"06-09-2020 2100",NA
"06-09-2020 2200",NA
"06-09-2020 2300",NA
"06-10-2020 0000",NA
"06-10-2020 0100",NA
"06-10-2020 0200",NA
"06-10-2020 0300",NA
"06-10-2020 0400",NA
"06-10-2020 0500",NA
"06-10-2020 0600",NA
"06-10-2020 0700",NA
"06-10-2020 0800",NA
"06-10-2020 0900",NA
"06-10-2020 1000",NA
"06-10-2020 1100",NA
"06-10-2020 1200",NA
"06-10-2020 1300",NA
"06-10-2020 1400",NA
"06-10-2020 1500",NA
"06-10-2020 1600",NA
"06-10-2020 1700",NA
"06-10-2020 1800",NA
"06-10-2020 1900",NA
"06-10-2020 2000",NA
"06-10-2020 2100",NA
"06-10-2020 2200",NA
"06-10-2020 2300",NA
"06-11-2020 0000",NA
"06-11-2020 0100",NA
"06-11-2020 0200",NA
"06-11-2020 0300",NA
"06-11-2020 0400",NA
"06-11-2020 0500",NA
"06-11-2020 0600",NA
"06-11-2020 0700",NA
"06-11-2020 0800",NA
"06-11-2020 0900",NA
"06-11-2020 1000",NA
"06-11-2020 1100",NA
"06-11-2020 1200",NA
"06-11-2020 1300",NA
"06-11-2020 1400",NA
"06-11-2020 1500",NA
"06-11-2020 1600",NA
"06-11-2020 1700",NA
"06-11-2020 1800",NA
"06-11-2020 1900",NA
"06-11-2020 2000",NA
"06-11-2020 2100",NA
"06-11-2020 2200",NA
"06-11-2020 2300",NA
"06-12-2020 0000",NA
"06-12-2020 0100",NA
"06-12-2020 0200",NA
"06-12-2020 0300",NA
"06-12-2020 0400",NA
"06-12-2020 0500",NA
"06-12-2020 0600",NA
"06-12-2020 0700",NA
"06-12-2020 0800",NA
"06-12-2020 0900",NA
"06-12-2020 1000",NA
"06-12-2020 1100",NA
"06-12-2020 1200",NA
"06-12-2020 1300",NA
"06-12-2020 1400",NA
"06-12-2020 1500",NA
"06-12-2020 1600",NA
"06-12-2020 1700",NA
"06-12-2020 1800",NA
"06-12-2020 1900",NA
"06-12-2020 2000",NA
"06-12-2020 2100",NA
"06-12-2020 2200",NA
"06-12-2020 2300",NA
"06-13-2020 0000",NA
"06-13-2020 0100",NA
"06-13-2020 0200",NA
"06-13-2020 0300",NA
"06-13-2020 0400",NA
"06-13-2020 0500",NA
"06-13-2020 0600",NA
"06-13-2020 0700",NA
"06-13-2020 0800",NA
"06-13-2020 0900",NA
"06-13-2020 1000",NA
"06-13-2020 1100",NA
"06-13-2020 1200",NA
"06-13-2020 1300",NA
"06-13-2020 1400",NA
"06-13-2020 1500",NA
"06-13-2020 1600",NA
"06-13-2020 1700",NA
"06-13-2020 1800",NA
"06-13-2020 1900",NA
"06-13-2020 2000",NA
"06-13-2020 2100",NA
"06-13-2020 2200",NA
"06-13-2020 2300",NA
"06-14-2020 0000",NA
"06-14-2020 0100",NA
"06-14-2020 0200",NA
"06-14-2020 0300",NA
"06-14-2020 0400",NA
"06-14-2020 0500",NA
"06-14-2020 0600",NA
"06-14-2020 0700",NA
"06-14-2020 0800",NA
"06-14-2020 0900",NA
"06-14-2020 1000",NA
"06-14-2020 1100",NA
"06-14-2020 1200",NA
"06-14-2020 1300",NA
"06-14-2020 1400",NA
"06-14-2020 1500",NA
"06-14-2020 1600",NA
"06-14-2020 1700",NA
"06-14-2020 1800",NA
"06-14-2020 1900",NA
"06-14-2020 2000",NA
"06-14-2020 2100",NA
"06-14-2020 2200",NA
"06-14-2020 2300",NA
"06-15-2020 0000",NA
"06-15-2020 0100",NA
"06-15-2020 0200",NA
"06-15-2020 0300",NA
"06-15-2020 0400",NA
"06-15-2020 0500",NA
"06-15-2020 0600",NA
"06-15-2020 0700",NA
"06-15-2020 0800",NA
"06-15-2020 0900",NA
"06-15-2020 1000",NA
"06-15-2020 1100",NA
"06-15-2020 1200",NA
"06-15-2020 1300",NA
"06-15-2020 1400",NA
"06-15-2020 1500",NA
"06-15-2020 1600",NA
"06-15-2020 1700",NA
"06-15-2020 1800",NA
"06-15-2020 1900",NA
"06-15-2020 2000",NA
"06-15-2020 2100",NA
"06-15-2020 2200",NA
"06-15-2020 2300",NA
"06-16-2020 0000",NA
"06-16-2020 0100",NA
"06-16-2020 0200",NA
"06-16-2020 0300",NA
"06-16-2020 0400",NA
"06-16-2020 0500",NA
"06-16-2020 0600",NA
"06-16-2020 0700",NA
"06-16-2020 0800",NA
"06-16-2020 0900",NA
"06-16-2020 1000",NA
"06-16-2020 1100",NA
"06-16-2020 1200",NA
"06-16-2020 1300",NA
"06-16-2020 1400",NA
"06-16-2020 1500",NA
"06-16-2020 1600",NA
"06-16-2020 1700",NA
"06-16-2020 1800",NA
"06-16-2020 1900",NA
"06-16-2020 2000",NA
"06-16-2020 2100",NA
"06-16-2020 2200",NA
"06-16-2020 2300",NA
"06-17-2020 0000",NA
"06-17-2020 0100",NA
"06-17-2020 0200",NA
"06-17-2020 0300",NA
"06-17-2020 0400",NA
"06-17-2020 0500",NA
"06-17-2020 0600",NA
"06-17-2020 0700",NA
"06-17-2020 0800",NA
"06-17-2020 0900",NA
"06-17-2020 1000",NA
"06-17-2020 1100",NA
"06-17-2020 1200",NA
"06-17-2020 1300",NA
"06-17-2020 1400",NA
"06-17-2020 1500",NA
"06-17-2020 1600",NA
"06-17-2020 1700",NA
"06-17-2020 1800",NA
"06-17-2020 1900",NA
"06-17-2020 2000",NA
"06-17-2020 2100",NA
"06-17-2020 2200",NA
"06-17-2020 2300",NA
"06-18-2020 0000",NA
"06-18-2020 0100",NA
"06-18-2020 0200",NA
"06-18-2020 0300",NA
"06-18-2020 0400",NA
"06-18-2020 0500",NA
"06-18-2020 0600",NA
"06-18-2020 0700",NA
"06-18-2020 0800",NA
"06-18-2020 0900",NA
"06-18-2020 1000",NA
"06-18-2020 1100",NA
"06-18-2020 1200",NA
"06-18-2020 1300",NA
"06-18-2020 1400",NA
"06-18-2020 1500",NA
"06-18-2020 1600",NA
"06-18-2020 1700",NA
"06-18-2020 1800",NA
"06-18-2020 1900",NA
"06-18-2020 2000",NA
"06-18-2020 2100",NA
"06-18-2020 2200",NA
"06-18-2020 2300",NA
"06-19-2020 0000",NA
"06-19-2020 0100",NA
"06-19-2020 0200",NA
"06-19-2020 0300",NA
"06-19-2020 0400",NA
"06-19-2020 0500",NA
"06-19-2020 0600",NA
"06-19-2020 0700",NA
"06-19-2020 0800",NA
"06-19-2020 0900",NA
"06-19-2020 1000",NA
"06-19-2020 1100",NA
"06-19-2020 1200",NA
"06-19-2020 1300",NA
"06-19-2020 1400",NA
"06-19-2020 1500",NA
"06-19-2020 1600",NA
"06-19-2020 1700",NA
"06-19-2020 1800",NA
"06-19-2020 1900",NA
"06-19-2020 2000",NA
"06-19-2020 2100",NA
"06-19-2020 2200",NA
"06-19-2020 2300",NA
"06-20-2020 0000",NA
"06-20-2020 0100",NA
"06-20-2020 0200",NA
"06-20-2020 0300",NA
"06-20-2020 0400",NA
"06-20-2020 0500",NA
"06-20-2020 0600",NA
"06-20-2020 0700",NA
"06-20-2020 0800",NA
"06-20-2020 0900",NA
"06-20-2020 1000",NA
"06-20-2020 1100",NA
"06-20-2020 1200",NA
"06-20-2020 1300",NA
"06-20-2020 1400",NA
"06-20-2020 1500",NA
"06-20-2020 1600",NA
"06-20-2020 1700",NA
"06-20-2020 1800",NA
"06-20-2020 1900",NA
"06-20-2020 2000",NA
"06-20-2020 2100",NA
"06-20-2020 2200",NA
"06-20-2020 2300",NA
"06-21-2020 0000",NA
"06-21-2020 0100",NA
"06-21-2020 0200",NA
"06-21-2020 0300",NA
"06-21-2020 0400",NA
"06-21-2020 0500",NA
"06-21-2020 0600",NA
"06-21-2020 0700",NA
"06-21-2020 0800",NA
"06-21-2020 0900",NA
"06-21-2020 1000",NA
"06-21-2020 1100",NA
"06-21-2020 1200",NA
"06-21-2020 1300",NA
"06-21-2020 1400",NA
"06-21-2020 1500",NA
"06-21-2020 1600",NA
"06-21-2020 1700",NA
"06-21-2020 1800",NA
"06-21-2020 1900",NA
"06-21-2020 2000",NA
"06-21-2020 2100",NA
"06-21-2020 2200",NA
"06-21-2020 2300",NA
"06-22-2020 0000",NA
"06-22-2020 0100",NA
"06-22-2020 0200",NA
"06-22-2020 0300",NA
"06-22-2020 0400",NA
"06-22-2020 0500",NA
"06-22-2020 0600",NA
"06-22-2020 0700",NA
"06-22-2020 0800",NA
"06-22-2020 0900",NA
"06-22-2020 1000",NA
"06-22-2020 1100",NA
"06-22-2020 1200",NA
"06-22-2020 1300",NA
"06-22-2020 1400",NA
"06-22-2020 1500",NA
"06-22-2020 1600",NA
"06-22-2020 1700",NA
"06-22-2020 1800",NA
"06-22-2020 1900",NA
"06-22-2020 2000",NA
"06-22-2020 2100",NA
"06-22-2020 2200",NA
"06-22-2020 2300",NA
"06-23-2020 0000",NA
"06-23-2020 0100",NA
"06-23-2020 0200",NA
"06-23-2020 0300",NA
"06-23-2020 0400",NA
"06-23-2020 0500",NA
"06-23-2020 0600",NA
"06-23-2020 0700",NA
"06-23-2020 0800",NA
"06-23-2020 0900",NA
"06-23-2020 1000",NA
"06-23-2020 1100",NA
"06-23-2020 1200",NA
"06-23-2020 1300",NA
"06-23-2020 1400",NA
"06-23-2020 1500",NA
"06-23-2020 1600",NA
"06-23-2020 1700",NA
"06-23-2020 1800",NA
"06-23-2020 1900",NA
"06-23-2020 2000",NA
"06-23-2020 2100",NA
"06-23-2020 2200",NA
"06-23-2020 2300",NA
"06-24-2020 0000",NA
"06-24-2020 0100",NA
"06-24-2020 0200",NA
"06-24-2020 0300",NA
"06-24-2020 0400",NA
"06-24-2020 0500",NA
"06-24-2020 0600",NA
"06-24-2020 0700",NA
"06-24-2020 0800",NA
"06-24-2020 0900",NA
"06-24-2020 1000",NA
"06-24-2020 1100",NA
"06-24-2020 1200",NA
"06-24-2020 1300",NA
"06-24-2020 1400",NA
"06-24-2020 1500",NA
"06-24-2020 1600",NA
"06-24-2020 1700",NA
"06-24-2020 1800",NA
"06-24-2020 1900",NA
"06-24-2020 2000",NA
"06-24-2020 2100",NA
"06-24-2020 2200",NA
"06-24-2020 2300",NA
"06-25-2020 0000",NA
"06-25-2020 0100",NA
"06-25-2020 0200",NA
"06-25-2020 0300",NA
"06-25-2020 0400",NA
"06-25-2020 0500",NA
"06-25-2020 0600",NA
"06-25-2020 0700",NA
"06-25-2020 0800",NA
"06-25-2020 0900",NA
"06-25-2020 1000",NA
"06-25-2020 1100",NA
"06-25-2020 1200",NA
"06-25-2020 1300",NA
"06-25-2020 1400",NA
"06-25-2020 1500",NA
"06-25-2020 1600",NA
"06-25-2020 1700",NA
"06-25-2020 1800",NA
"06-25-2020 1900",NA
"06-25-2020 2000",NA
"06-25-2020 2100",NA
"06-25-2020 2200",NA
"06-25-2020 2300",NA
"06-26-2020 0000",NA
"06-26-2020 0100",NA
"06-26-2020 0200",NA
"06-26-2020 0300",NA
"06-26-2020 0400",NA
"06-26-2020 0500",NA
"06-26-2020 0600",NA
"06-26-2020 0700",NA
"06-26-2020 0800",NA
"06-26-2020 0900",NA
"06-26-2020 1000",NA
"06-26-2020 1100",NA
