dateAndTime,packeryATP_lighthouse,npsbiWTP_lighthouse
09-26-2019 0200,29.0,30.3
09-26-2019 0300,28.9,30.3
09-26-2019 0400,28.8,30.4
09-26-2019 0500,28.9,30.1
09-26-2019 0600,28.8,29.7
09-26-2019 0700,28.8,29.6
09-26-2019 0800,28.5,29.5
09-26-2019 0900,28.3,29.4
09-26-2019 1000,28.3,29.2
09-26-2019 1100,28.2,29.3
09-26-2019 1200,28.0,29.1
09-26-2019 1300,28.5,29.1
09-26-2019 1400,29.1,29.1
09-26-2019 1500,29.2,29.2
09-26-2019 1600,29.0,29.3
09-26-2019 1700,29.0,29.5
09-26-2019 1800,29.0,30.0
09-26-2019 1900,29.0,30.4
09-26-2019 2000,29.1,30.6
09-26-2019 2100,29.0,30.9
09-26-2019 2200,29.0,31.1
09-26-2019 2300,29.0,31.1
09-27-2019 0000,28.9,31.1
09-27-2019 0100,28.6,30.9
09-27-2019 0200,28.5,30.6
09-27-2019 0300,28.6,30.2
09-27-2019 0400,28.8,29.9
09-27-2019 0500,28.7,29.7
09-27-2019 0600,28.7,29.6
09-27-2019 0700,28.4,29.3
09-27-2019 0800,28.6,29.3
09-27-2019 0900,28.4,29.2
09-27-2019 1000,28.0,29.1
09-27-2019 1100,26.9,28.8
09-27-2019 1200,26.6,28.7
09-27-2019 1300,26.6,28.7
09-27-2019 1400,27.4,28.9
09-27-2019 1500,28.2,29.2
09-27-2019 1600,29.1,29.4
09-27-2019 1700,29.8,29.8
09-27-2019 1800,29.9,30.1
09-27-2019 1900,29.9,30.5
09-27-2019 2000,29.1,30.7
09-27-2019 2100,29.3,30.6
09-27-2019 2200,30.0,30.9
09-27-2019 2300,29.6,30.9
09-28-2019 0000,29.6,30.5
09-28-2019 0100,29.9,30.6
09-28-2019 0200,29.7,30.7
09-28-2019 0300,29.6,30.7
09-28-2019 0400,29.4,30.1
09-28-2019 0500,29.4,29.3
09-28-2019 0600,29.3,29.5
09-28-2019 0700,29.3,29.3
09-28-2019 0800,29.2,29.1
09-28-2019 0900,29.1,29.0
09-28-2019 1000,29.1,28.9
09-28-2019 1100,29.0,28.9
09-28-2019 1200,29.2,28.8
09-28-2019 1300,29.3,28.7
09-28-2019 1400,30.0,28.7
09-28-2019 1500,30.5,28.8
09-28-2019 1600,30.5,29.1
09-28-2019 1700,30.1,29.5
09-28-2019 1800,29.5,29.8
09-28-2019 1900,29.5,29.5
09-28-2019 2000,29.2,29.6
09-28-2019 2100,29.3,29.6
09-28-2019 2200,28.2,29.8
09-28-2019 2300,29.3,29.9
09-29-2019 0000,28.9,29.9
09-29-2019 0100,29.2,29.6
09-29-2019 0200,29.3,29.4
09-29-2019 0300,29.7,29.3
09-29-2019 0400,29.6,29.2
09-29-2019 0500,29.4,29.1
09-29-2019 0600,29.5,29.0
09-29-2019 0700,29.5,28.9
09-29-2019 0800,29.3,28.7
09-29-2019 0900,29.4,28.6
09-29-2019 1000,29.2,28.5
09-29-2019 1100,29.3,28.5
09-29-2019 1200,29.2,28.4
09-29-2019 1300,29.4,28.3
09-29-2019 1400,29.8,28.1
09-29-2019 1500,30.2,28.3
09-29-2019 1600,30.5,28.5
09-29-2019 1700,30.6,28.9
09-29-2019 1800,30.8,29.3
09-29-2019 1900,30.2,29.6
09-29-2019 2000,30.5,30.0
09-29-2019 2100,30.0,30.2
09-29-2019 2200,30.1,30.8
09-29-2019 2300,30.2,30.2
09-30-2019 0000,29.7,30.7
09-30-2019 0100,29.6,30.7
09-30-2019 0200,29.5,30.3
09-30-2019 0300,29.4,29.5
09-30-2019 0400,29.2,29.3
09-30-2019 0500,29.3,29.1
09-30-2019 0600,29.3,29.0
09-30-2019 0700,29.2,29.3
09-30-2019 0800,29.2,29.2
09-30-2019 0900,29.2,29.2
09-30-2019 1000,29.5,29.2
09-30-2019 1100,29.4,29.1
09-30-2019 1200,29.3,29.1
09-30-2019 1300,29.4,29.0
09-30-2019 1400,29.9,29.0
09-30-2019 1500,30.1,29.0
09-30-2019 1600,30.2,29.3
09-30-2019 1700,30.3,29.5
09-30-2019 1800,30.2,30.1
09-30-2019 1900,30.2,30.5
09-30-2019 2000,30.6,30.6
09-30-2019 2100,30.6,30.6
09-30-2019 2200,30.4,30.7
09-30-2019 2300,30.0,30.6
10-01-2019 0000,30.0,30.5
10-01-2019 0100,29.6,30.3
10-01-2019 0200,29.6,30.0
10-01-2019 0300,29.6,29.9
10-01-2019 0400,29.4,29.7
10-01-2019 0500,29.4,29.6
10-01-2019 0600,29.2,29.6
10-01-2019 0700,29.2,29.4
10-01-2019 0800,29.1,29.3
10-01-2019 0900,29.0,29.1
10-01-2019 1000,28.9,29.2
10-01-2019 1100,28.9,29.0
10-01-2019 1200,28.8,28.9
10-01-2019 1300,28.8,28.8
10-01-2019 1400,29.2,28.8
10-01-2019 1500,29.8,28.4
10-01-2019 1600,29.7,29.0
10-01-2019 1700,30.0,29.3
10-01-2019 1800,30.4,29.8
10-01-2019 1900,29.5,30.1
10-01-2019 2000,30.2,30.5
10-01-2019 2100,29.7,30.9
10-01-2019 2200,29.7,30.9
10-01-2019 2300,29.7,30.6
10-02-2019 0000,29.4,30.3
10-02-2019 0100,29.2,30.0
10-02-2019 0200,29.3,29.7
10-02-2019 0300,29.1,29.5
10-02-2019 0400,29.2,29.6
10-02-2019 0500,29.1,29.4
10-02-2019 0600,29.0,29.3
10-02-2019 0700,28.9,29.2
10-02-2019 0800,28.9,29.1
10-02-2019 0900,28.9,28.4
10-02-2019 1000,28.6,28.2
10-02-2019 1100,28.5,28.3
10-02-2019 1200,28.8,28.7
10-02-2019 1300,28.8,28.8
10-02-2019 1400,29.2,28.6
10-02-2019 1500,29.3,28.9
10-02-2019 1600,29.4,29.2
10-02-2019 1700,29.3,29.4
10-02-2019 1800,29.2,29.9
10-02-2019 1900,29.6,30.1
10-02-2019 2000,29.4,30.4
10-02-2019 2100,29.3,31.1
10-02-2019 2200,29.5,31.4
10-02-2019 2300,29.4,31.4
10-03-2019 0000,29.2,31.1
10-03-2019 0100,29.0,30.8
10-03-2019 0200,29.2,30.5
10-03-2019 0300,29.0,30.1
10-03-2019 0400,28.9,29.5
10-03-2019 0500,28.9,29.4
10-03-2019 0600,28.9,29.3
10-03-2019 0700,28.7,29.3
10-03-2019 0800,28.7,29.2
10-03-2019 0900,28.6,29.0
10-03-2019 1000,28.5,29.3
10-03-2019 1100,28.2,29.2
10-03-2019 1200,28.2,28.9
10-03-2019 1300,28.4,28.9
10-03-2019 1400,28.6,28.8
10-03-2019 1500,28.9,29.2
10-03-2019 1600,28.6,29.4
10-03-2019 1700,28.9,29.6
10-03-2019 1800,28.9,30.0
10-03-2019 1900,28.1,30.1
10-03-2019 2000,28.8,30.2
10-03-2019 2100,29.0,30.2
10-03-2019 2200,28.9,30.5
10-03-2019 2300,28.4,30.9
10-04-2019 0000,28.4,30.3
10-04-2019 0100,28.2,29.8
10-04-2019 0200,28.3,29.5
10-04-2019 0300,28.7,29.3
10-04-2019 0400,28.8,29.1
10-04-2019 0500,28.7,29.2
10-04-2019 0600,28.6,29.1
10-04-2019 0700,28.2,28.9
10-04-2019 0800,28.4,29.0
10-04-2019 0900,28.2,28.8
10-04-2019 1000,27.9,28.4
10-04-2019 1100,27.5,28.7
10-04-2019 1200,27.9,28.7
10-04-2019 1300,27.0,28.4
10-04-2019 1400,27.4,28.3
10-04-2019 1500,27.4,28.4
10-04-2019 1600,28.4,28.6
10-04-2019 1700,28.8,28.6
10-04-2019 1800,28.8,29.1
10-04-2019 1900,28.8,29.1
10-04-2019 2000,28.7,30.1
10-04-2019 2100,28.8,30.4
10-04-2019 2200,28.9,30.4
10-04-2019 2300,28.5,30.4
10-05-2019 0000,28.4,30.0
10-05-2019 0100,28.3,29.8
10-05-2019 0200,28.3,29.4
10-05-2019 0300,28.3,29.5
10-05-2019 0400,28.3,29.4
10-05-2019 0500,28.1,29.4
10-05-2019 0600,28.1,29.2
10-05-2019 0700,28.1,29.1
10-05-2019 0800,28.0,29.1
10-05-2019 0900,27.6,29.0
10-05-2019 1000,28.1,28.9
10-05-2019 1100,27.9,28.8
10-05-2019 1200,27.7,28.7
10-05-2019 1300,27.7,28.7
10-05-2019 1400,28.1,28.7
10-05-2019 1500,28.4,28.8
10-05-2019 1600,28.4,28.9
10-05-2019 1700,28.2,28.9
10-05-2019 1800,28.4,29.3
10-05-2019 1900,28.5,29.6
10-05-2019 2000,28.4,30.0
10-05-2019 2100,28.7,30.5
10-05-2019 2200,28.5,30.9
10-05-2019 2300,28.5,30.8
10-06-2019 0000,28.4,30.4
10-06-2019 0100,28.2,30.1
10-06-2019 0200,28.0,29.7
10-06-2019 0300,27.8,29.6
10-06-2019 0400,27.9,29.5
10-06-2019 0500,28.2,29.3
10-06-2019 0600,28.1,29.1
10-06-2019 0700,27.9,29.1
10-06-2019 0800,27.9,29.1
10-06-2019 0900,27.5,28.9
10-06-2019 1000,27.6,28.7
10-06-2019 1100,27.3,28.7
10-06-2019 1200,27.4,28.7
10-06-2019 1300,27.8,28.8
10-06-2019 1400,27.6,28.8
10-06-2019 1500,28.4,28.9
10-06-2019 1600,28.4,29.1
10-06-2019 1700,28.3,29.2
10-06-2019 1800,28.4,29.6
10-06-2019 1900,28.4,29.8
10-06-2019 2000,28.3,30.2
10-06-2019 2100,28.4,30.6
10-06-2019 2200,28.3,30.1
10-06-2019 2300,28.4,30.7
10-07-2019 0000,28.2,30.2
10-07-2019 0100,28.2,30.2
10-07-2019 0200,28.3,29.7
10-07-2019 0300,28.2,29.6
10-07-2019 0400,28.2,29.6
10-07-2019 0500,28.2,29.4
10-07-2019 0600,28.2,29.2
10-07-2019 0700,28.0,29.2
10-07-2019 0800,27.9,29.1
10-07-2019 0900,27.8,29.0
10-07-2019 1000,28.0,29.0
10-07-2019 1100,27.3,28.8
10-07-2019 1200,26.9,28.7
10-07-2019 1300,26.0,28.4
10-07-2019 1400,26.9,28.4
10-07-2019 1500,26.9,28.5
10-07-2019 1600,27.8,28.9
10-07-2019 1700,28.4,29.1
10-07-2019 1800,28.5,29.4
10-07-2019 1900,29.4,29.7
10-07-2019 2000,30.3,29.9
10-07-2019 2100,30.5,30.1
10-07-2019 2200,29.6,30.2
10-07-2019 2300,30.1,30.1
10-08-2019 0000,30.3,30.0
10-08-2019 0100,29.9,29.7
10-08-2019 0200,29.4,29.6
10-08-2019 0300,28.4,29.5
10-08-2019 0400,27.4,29.3
10-08-2019 0500,26.6,29.0
10-08-2019 0600,25.8,28.6
10-08-2019 0700,25.2,28.2
10-08-2019 0800,24.6,28.0
10-08-2019 0900,24.2,28.1
10-08-2019 1000,24.4,28.4
10-08-2019 1100,24.6,28.3
10-08-2019 1200,24.5,28.2
10-08-2019 1300,23.6,27.9
10-08-2019 1400,24.0,27.1
10-08-2019 1500,24.8,27.7
10-08-2019 1600,25.5,27.7
10-08-2019 1700,25.8,27.7
10-08-2019 1800,26.5,28.2
10-08-2019 1900,26.1,28.3
10-08-2019 2000,25.9,28.5
10-08-2019 2100,26.2,28.8
10-08-2019 2200,26.4,29.0
10-08-2019 2300,26.7,28.9
10-09-2019 0000,26.7,28.7
10-09-2019 0100,26.8,28.4
10-09-2019 0200,26.9,28.4
10-09-2019 0300,27.1,28.5
10-09-2019 0400,27.1,28.4
10-09-2019 0500,27.1,28.0
10-09-2019 0600,27.2,28.0
10-09-2019 0700,27.2,27.9
10-09-2019 0800,27.3,27.7
10-09-2019 0900,27.4,27.6
10-09-2019 1000,27.4,27.6
10-09-2019 1100,27.5,27.4
10-09-2019 1200,27.5,27.4
10-09-2019 1300,27.6,27.5
10-09-2019 1400,28.4,27.5
10-09-2019 1500,28.6,27.4
10-09-2019 1600,29.1,27.7
10-09-2019 1700,29.7,28.1
10-09-2019 1800,29.6,28.4
10-09-2019 1900,29.4,28.9
10-09-2019 2000,29.9,29.1
10-09-2019 2100,29.5,29.3
10-09-2019 2200,29.5,29.4
10-09-2019 2300,29.4,29.3
10-10-2019 0000,29.1,29.0
10-10-2019 0100,28.9,28.8
10-10-2019 0200,28.8,28.6
10-10-2019 0300,28.7,28.3
10-10-2019 0400,28.7,28.1
10-10-2019 0500,28.7,27.8
10-10-2019 0600,28.7,27.7
10-10-2019 0700,28.6,27.6
10-10-2019 0800,28.5,27.6
10-10-2019 0900,28.4,27.5
10-10-2019 1000,28.5,27.6
10-10-2019 1100,28.5,27.5
10-10-2019 1200,28.5,27.2
10-10-2019 1300,28.6,27.1
10-10-2019 1400,29.0,27.1
10-10-2019 1500,29.7,27.8
10-10-2019 1600,29.8,27.6
10-10-2019 1700,29.9,27.9
10-10-2019 1800,29.8,28.4
10-10-2019 1900,30.1,28.7
10-10-2019 2000,29.9,29.0
10-10-2019 2100,30.0,29.2
10-10-2019 2200,29.9,29.2
10-10-2019 2300,29.6,29.2
10-11-2019 0000,29.3,28.9
10-11-2019 0100,29.1,28.7
10-11-2019 0200,29.1,28.5
10-11-2019 0300,28.9,28.4
10-11-2019 0400,28.8,28.2
10-11-2019 0500,28.7,28.2
10-11-2019 0600,28.6,28.0
10-11-2019 0700,28.7,28.0
10-11-2019 0800,28.7,28.0
10-11-2019 0900,28.5,27.9
10-11-2019 1000,28.6,27.8
10-11-2019 1100,28.6,27.7
10-11-2019 1200,28.6,27.6
10-11-2019 1300,28.7,27.6
10-11-2019 1400,29.5,27.7
10-11-2019 1500,30.1,27.8
10-11-2019 1600,30.6,28.3
10-11-2019 1700,19.7,28.1
10-11-2019 1800,20.1,27.8
10-11-2019 1900,19.9,27.4
10-11-2019 2000,19.6,27.1
10-11-2019 2100,18.4,26.8
10-11-2019 2200,17.4,26.4
10-11-2019 2300,17.0,25.9
10-12-2019 0000,15.7,25.4
10-12-2019 0100,15.1,24.9
10-12-2019 0200,14.7,24.6
10-12-2019 0300,15.5,24.2
10-12-2019 0400,16.0,23.4
10-12-2019 0500,16.3,22.5
10-12-2019 0600,16.4,21.7
10-12-2019 0700,16.5,21.6
10-12-2019 0800,16.5,21.9
10-12-2019 0900,16.6,21.8
10-12-2019 1000,16.6,20.6
10-12-2019 1100,16.7,19.8
10-12-2019 1200,16.6,20.1
10-12-2019 1300,16.4,19.3
10-12-2019 1400,16.4,19.9
10-12-2019 1500,16.4,19.3
10-12-2019 1600,17.1,20.6
10-12-2019 1700,17.1,20.2
10-12-2019 1800,17.5,21.1
10-12-2019 1900,18.2,21.2
10-12-2019 2000,19.5,21.2
10-12-2019 2100,19.7,21.0
10-12-2019 2200,20.6,21.0
10-12-2019 2300,21.0,20.9
10-13-2019 0000,20.8,21.1
10-13-2019 0100,20.6,21.0
10-13-2019 0200,21.0,21.1
10-13-2019 0300,21.2,21.0
10-13-2019 0400,21.5,20.9
10-13-2019 0500,21.8,20.6
10-13-2019 0600,21.6,20.5
10-13-2019 0700,21.3,20.5
10-13-2019 0800,20.6,20.7
10-13-2019 0900,19.5,20.6
10-13-2019 1000,19.6,20.5
10-13-2019 1100,19.9,20.3
10-13-2019 1200,19.4,20.3
10-13-2019 1300,20.0,20.3
10-13-2019 1400,20.2,20.3
10-13-2019 1500,20.8,20.3
10-13-2019 1600,21.4,20.5
10-13-2019 1700,22.5,20.7
10-13-2019 1800,23.1,20.9
10-13-2019 1900,22.4,21.1
10-13-2019 2000,23.7,21.3
10-13-2019 2100,24.4,21.4
10-13-2019 2200,24.3,21.5
10-13-2019 2300,25.0,21.5
10-14-2019 0000,25.2,21.6
10-14-2019 0100,25.7,21.7
10-14-2019 0200,26.2,21.8
10-14-2019 0300,26.6,21.6
10-14-2019 0400,26.6,21.7
10-14-2019 0500,26.5,21.8
10-14-2019 0600,26.7,22.0
10-14-2019 0700,26.9,21.9
10-14-2019 0800,26.4,21.9
10-14-2019 0900,26.4,22.0
10-14-2019 1000,24.4,22.0
10-14-2019 1100,23.4,21.9
10-14-2019 1200,23.2,21.8
10-14-2019 1300,23.2,21.7
10-14-2019 1400,22.8,21.7
10-14-2019 1500,24.2,21.9
10-14-2019 1600,26.5,22.1
10-14-2019 1700,28.2,22.7
10-14-2019 1800,28.5,23.1
10-14-2019 1900,28.4,22.4
10-14-2019 2000,27.9,24.2
10-14-2019 2100,27.4,22.8
10-14-2019 2200,27.6,24.0
10-14-2019 2300,27.6,23.8
10-15-2019 0000,27.6,24.4
10-15-2019 0100,27.5,24.8
10-15-2019 0200,27.6,24.8
10-15-2019 0300,27.7,24.5
10-15-2019 0400,27.8,24.2
10-15-2019 0500,27.6,23.9
10-15-2019 0600,27.5,23.9
10-15-2019 0700,27.6,23.8
10-15-2019 0800,27.6,23.7
10-15-2019 0900,27.5,23.7
10-15-2019 1000,27.4,23.7
10-15-2019 1100,27.3,23.7
10-15-2019 1200,27.1,23.6
10-15-2019 1300,27.1,23.6
10-15-2019 1400,27.7,23.7
10-15-2019 1500,28.2,24.0
10-15-2019 1600,28.8,24.3
10-15-2019 1700,28.9,24.8
10-15-2019 1800,28.9,25.2
10-15-2019 1900,29.2,25.7
10-15-2019 2000,28.6,26.0
10-15-2019 2100,28.5,26.4
10-15-2019 2200,28.3,26.6
10-15-2019 2300,28.3,27.0
10-16-2019 0000,28.2,26.9
10-16-2019 0100,27.9,26.8
10-16-2019 0200,27.8,26.0
10-16-2019 0300,27.7,25.9
10-16-2019 0400,27.5,25.8
10-16-2019 0500,27.4,25.6
10-16-2019 0600,27.3,25.5
10-16-2019 0700,27.2,25.5
10-16-2019 0800,27.1,25.5
10-16-2019 0900,26.8,25.5
10-16-2019 1000,26.7,25.5
10-16-2019 1100,26.0,25.4
10-16-2019 1200,25.7,25.3
10-16-2019 1300,23.9,25.2
10-16-2019 1400,24.2,25.1
10-16-2019 1500,25.3,25.2
10-16-2019 1600,26.2,25.5
10-16-2019 1700,25.1,26.0
10-16-2019 1800,21.9,26.3
10-16-2019 1900,19.9,26.2
10-16-2019 2000,20.0,26.1
10-16-2019 2100,20.7,25.9
10-16-2019 2200,21.3,25.8
10-16-2019 2300,21.7,25.7
10-17-2019 0000,21.2,25.5
10-17-2019 0100,20.4,25.2
10-17-2019 0200,20.1,24.9
10-17-2019 0300,20.4,24.6
10-17-2019 0400,20.1,24.6
10-17-2019 0500,18.8,24.2
10-17-2019 0600,19.2,24.0
10-17-2019 0700,18.9,23.8
10-17-2019 0800,19.0,23.7
10-17-2019 0900,18.6,23.4
10-17-2019 1000,19.1,23.4
10-17-2019 1100,19.4,23.3
10-17-2019 1200,19.6,23.2
10-17-2019 1300,19.7,23.3
10-17-2019 1400,19.3,22.8
10-17-2019 1500,19.2,22.9
10-17-2019 1600,18.8,22.8
10-17-2019 1700,19.0,22.7
10-17-2019 1800,20.3,22.8
10-17-2019 1900,21.0,22.5
10-17-2019 2000,19.9,22.7
10-17-2019 2100,20.0,22.9
10-17-2019 2200,20.1,22.5
10-17-2019 2300,19.5,22.4
10-18-2019 0000,20.2,22.2
10-18-2019 0100,20.5,21.9
10-18-2019 0200,20.4,21.8
10-18-2019 0300,20.5,22.6
10-18-2019 0400,20.2,22.5
10-18-2019 0500,20.6,22.4
10-18-2019 0600,20.3,22.0
10-18-2019 0700,20.2,21.9
10-18-2019 0800,20.5,21.9
10-18-2019 0900,20.5,21.8
10-18-2019 1000,20.6,21.7
10-18-2019 1100,20.7,21.9
10-18-2019 1200,20.8,21.9
10-18-2019 1300,19.9,21.8
10-18-2019 1400,20.3,21.7
10-18-2019 1500,21.2,21.8
10-18-2019 1600,22.9,22.2
10-18-2019 1700,24.5,22.5
10-18-2019 1800,24.1,22.8
10-18-2019 1900,24.6,23.2
10-18-2019 2000,24.5,23.6
10-18-2019 2100,24.6,23.8
10-18-2019 2200,24.8,24.0
10-18-2019 2300,25.3,23.6
10-19-2019 0000,25.2,23.4
10-19-2019 0100,25.1,23.2
10-19-2019 0200,25.5,23.2
10-19-2019 0300,25.7,23.5
10-19-2019 0400,26.1,23.7
10-19-2019 0500,26.3,23.4
10-19-2019 0600,26.2,23.2
10-19-2019 0700,26.1,23.1
10-19-2019 0800,26.2,23.0
10-19-2019 0900,26.1,23.0
10-19-2019 1000,26.1,22.9
10-19-2019 1100,26.0,22.9
10-19-2019 1200,26.1,22.9
10-19-2019 1300,25.8,22.9
10-19-2019 1400,25.4,23.0
10-19-2019 1500,25.6,23.2
10-19-2019 1600,26.1,23.4
10-19-2019 1700,27.6,23.7
10-19-2019 1800,28.7,24.3
10-19-2019 1900,28.8,24.6
10-19-2019 2000,28.4,24.9
10-19-2019 2100,28.3,25.3
10-19-2019 2200,28.3,25.7
10-19-2019 2300,27.8,25.8
10-20-2019 0000,27.7,25.8
10-20-2019 0100,27.5,25.5
10-20-2019 0200,27.4,25.3
10-20-2019 0300,27.2,24.9
10-20-2019 0400,27.2,24.8
10-20-2019 0500,27.1,24.8
10-20-2019 0600,27.0,24.9
10-20-2019 0700,26.8,24.8
10-20-2019 0800,26.8,24.8
10-20-2019 0900,26.8,24.8
10-20-2019 1000,26.6,24.7
10-20-2019 1100,26.5,24.7
10-20-2019 1200,26.3,24.7
10-20-2019 1300,26.6,24.6
10-20-2019 1400,27.3,24.7
10-20-2019 1500,28.0,24.9
10-20-2019 1600,28.2,25.2
10-20-2019 1700,28.3,25.6
10-20-2019 1800,28.6,25.9
10-20-2019 1900,28.5,26.2
10-20-2019 2000,28.7,26.4
10-20-2019 2100,28.5,26.3
10-20-2019 2200,28.1,26.3
10-20-2019 2300,28.0,26.3
10-21-2019 0000,28.0,26.3
10-21-2019 0100,27.8,26.2
10-21-2019 0200,27.9,26.2
10-21-2019 0300,27.8,26.1
10-21-2019 0400,27.7,26.1
10-21-2019 0500,27.7,26.1
10-21-2019 0600,27.7,26.1
10-21-2019 0700,27.6,26.1
10-21-2019 0800,27.5,26.2
10-21-2019 0900,26.7,26.1
10-21-2019 1000,26.1,25.9
10-21-2019 1100,26.1,25.8
10-21-2019 1200,26.1,25.7
10-21-2019 1300,25.4,25.7
10-21-2019 1400,26.0,25.7
10-21-2019 1500,25.9,25.7
10-21-2019 1600,25.0,26.0
10-21-2019 1700,24.1,25.9
10-21-2019 1800,24.8,25.8
10-21-2019 1900,24.8,26.0
10-21-2019 2000,25.3,26.2
10-21-2019 2100,26.1,26.3
10-21-2019 2200,26.0,26.4
10-21-2019 2300,26.2,26.3
10-22-2019 0000,26.3,26.2
10-22-2019 0100,26.0,26.0
10-22-2019 0200,25.4,25.9
10-22-2019 0300,25.2,25.7
10-22-2019 0400,24.5,25.5
10-22-2019 0500,24.5,25.3
10-22-2019 0600,23.9,24.9
10-22-2019 0700,23.6,24.7
10-22-2019 0800,23.1,24.4
10-22-2019 0900,24.1,24.2
10-22-2019 1000,23.9,24.0
10-22-2019 1100,23.7,23.8
10-22-2019 1200,23.5,23.6
10-22-2019 1300,23.3,23.5
10-22-2019 1400,22.9,23.2
10-22-2019 1500,24.4,23.3
10-22-2019 1600,24.5,23.4
10-22-2019 1700,24.8,23.6
10-22-2019 1800,25.1,23.8
10-22-2019 1900,25.3,24.0
10-22-2019 2000,25.3,24.2
10-22-2019 2100,25.3,24.4
10-22-2019 2200,25.2,24.4
10-22-2019 2300,25.1,24.4
10-23-2019 0000,24.9,24.5
10-23-2019 0100,24.7,24.4
10-23-2019 0200,24.8,23.7
10-23-2019 0300,24.6,23.4
10-23-2019 0400,24.6,23.5
10-23-2019 0500,24.7,23.6
10-23-2019 0600,24.9,23.4
10-23-2019 0700,24.9,22.8
10-23-2019 0800,25.0,22.7
10-23-2019 0900,24.8,22.7
10-23-2019 1000,24.8,22.7
10-23-2019 1100,24.7,22.9
10-23-2019 1200,24.8,23.0
10-23-2019 1300,25.2,23.1
10-23-2019 1400,26.2,22.7
10-23-2019 1500,26.5,22.6
10-23-2019 1600,27.0,22.9
10-23-2019 1700,27.4,23.6
10-23-2019 1800,27.3,24.0
10-23-2019 1900,27.4,24.2
10-23-2019 2000,27.6,24.4
10-23-2019 2100,27.8,24.7
10-23-2019 2200,27.4,24.7
10-23-2019 2300,27.2,24.7
10-24-2019 0000,26.8,24.6
10-24-2019 0100,26.6,24.4
10-24-2019 0200,26.5,24.3
10-24-2019 0300,26.7,24.3
10-24-2019 0400,26.5,24.1
10-24-2019 0500,26.4,23.9
10-24-2019 0600,26.4,23.8
10-24-2019 0700,26.3,23.9
10-24-2019 0800,26.0,23.7
10-24-2019 0900,25.8,23.6
10-24-2019 1000,25.9,23.6
10-24-2019 1100,26.0,23.5
10-24-2019 1200,26.0,23.5
10-24-2019 1300,26.2,23.5
10-24-2019 1400,26.5,23.5
10-24-2019 1500,27.0,23.8
10-24-2019 1600,27.3,23.9
10-24-2019 1700,27.5,24.3
10-24-2019 1800,27.5,24.6
10-24-2019 1900,27.5,24.8
10-24-2019 2000,27.3,24.9
10-24-2019 2100,27.3,25.0
10-24-2019 2200,26.7,25.7
10-24-2019 2300,25.5,25.3
10-25-2019 0000,24.3,24.9
10-25-2019 0100,25.4,25.1
10-25-2019 0200,25.5,25.3
10-25-2019 0300,25.8,25.5
10-25-2019 0400,25.9,25.4
10-25-2019 0500,26.0,25.3
10-25-2019 0600,25.9,25.1
10-25-2019 0700,16.9,24.9
10-25-2019 0800,16.7,24.4
10-25-2019 0900,15.7,23.9
10-25-2019 1000,14.8,23.6
10-25-2019 1100,13.8,23.1
10-25-2019 1200,13.4,23.2
10-25-2019 1300,12.5,22.9
10-25-2019 1400,12.7,22.5
10-25-2019 1500,12.4,22.3
10-25-2019 1600,12.6,22.1
10-25-2019 1700,12.6,22.0
10-25-2019 1800,13.9,21.9
10-25-2019 1900,14.8,21.8
10-25-2019 2000,16.1,21.6
10-25-2019 2100,17.5,21.5
10-25-2019 2200,18.1,20.9
10-25-2019 2300,18.5,20.8
10-26-2019 0000,18.3,20.5
10-26-2019 0100,18.2,20.1
10-26-2019 0200,17.7,20.0
10-26-2019 0300,17.0,19.8
10-26-2019 0400,16.3,19.4
10-26-2019 0500,15.8,19.4
10-26-2019 0600,15.6,19.2
10-26-2019 0700,15.6,18.9
10-26-2019 0800,15.1,19.0
10-26-2019 0900,14.8,19.1
10-26-2019 1000,14.9,18.7
10-26-2019 1100,13.8,18.5
10-26-2019 1200,13.9,18.2
10-26-2019 1300,13.6,17.9
10-26-2019 1400,13.4,17.9
10-26-2019 1500,14.3,17.9
10-26-2019 1600,15.2,18.0
10-26-2019 1700,16.1,18.4
10-26-2019 1800,17.2,18.7
10-26-2019 1900,18.7,19.0
10-26-2019 2000,19.9,19.4
10-26-2019 2100,20.7,19.6
10-26-2019 2200,21.1,19.6
10-26-2019 2300,21.1,19.6
10-27-2019 0000,20.3,19.3
10-27-2019 0100,20.5,18.8
10-27-2019 0200,19.8,18.5
10-27-2019 0300,19.1,18.1
10-27-2019 0400,19.8,18.0
10-27-2019 0500,19.0,18.0
10-27-2019 0600,18.4,17.9
10-27-2019 0700,18.0,18.0
10-27-2019 0800,17.1,17.9
10-27-2019 0900,17.9,18.1
10-27-2019 1000,17.5,18.2
10-27-2019 1100,17.0,18.1
10-27-2019 1200,16.4,17.9
10-27-2019 1300,15.9,17.9
10-27-2019 1400,17.4,17.9
10-27-2019 1500,18.3,18.1
10-27-2019 1600,21.2,18.3
10-27-2019 1700,21.0,18.8
10-27-2019 1800,22.4,19.2
10-27-2019 1900,22.9,19.8
10-27-2019 2000,22.9,20.4
10-27-2019 2100,24.6,20.5
10-27-2019 2200,24.3,20.6
10-27-2019 2300,24.1,20.5
10-28-2019 0000,23.5,20.4
10-28-2019 0100,23.3,20.3
10-28-2019 0200,23.3,20.0
10-28-2019 0300,23.6,19.9
10-28-2019 0400,23.6,19.8
10-28-2019 0500,23.7,19.7
10-28-2019 0600,23.7,19.7
10-28-2019 0700,23.7,19.6
10-28-2019 0800,23.9,19.6
